10 Cats;Realistic Fiction;Sequence of Events             predict;Nine cats play and sleep when a tenth cat falls among them.
Wake Up, Young Soldier ;Historical;Sequence;Boys who served as soldiers on both sides of the Civil War brought the conflict directly into their homes and families.
White Dragon: Anna Allen in the Face of Danger;Narrative Nonfiction;Text Organization          question;This is the true story of Anna Allen, who was trapped in an avalanche while skiing in California.
Wind, Water and Ice;Informational;Categorize and Classify;A book about wild erosion patterns and captions about how they were formed. 
Women Pioneers of Medicine (Life Science);Biography;Sequence;Biographies of Elizabeth Blackwell, first trained woman doctor in the U.S., and Rebecca Cole, first African-American woman doctor.
Yellowstone, Our First National Park;Informational;Cause and Effect;Learn how Yellowstone, despite a rough start, became the world�s first national park.
Zachary�s Ride;Historical Fiction;Making Judgments          evaluate;Eleven-year-old Zack volunteers to fill in for a missing man and ride to the next Pony Express relay station.
15 Facts About Atoms;Informational;Draw Conclusions;A book of interesting facts about atoms.
A History of Electricity (Physical Science);Historical;Sequence;A short history of electricity.
A Message to the World;Biography;evaluate;Wangari Maathai was awarded the Nobel Peace Prize for inspiring others and making a difference in the world.
A Nation of Nations;Historical;Compare and Contrast;This book tracks the experiences of three immigrant families in the United States. It describes difficulties and challenges these families faced in their native countries and in the United States.
A Sea Battle;Historical;Cause and Effect;The Americans and Japanese waged the largest air-sea battle in history over the island of Leyte.
Amazing Skyscrapers;Informational;Categorize and Classify;Skyscrapers are the answer to a modern riddle�how do you increase the size of a city without extending its boundaries?
 Animals of Alaska ; Informational ; evaluate ; Many different kinds of animals live on the Alaskan tundra. 
Breakfast Around the World;Informational;Compare and Contrast;Learn more about how people around the world start their day, and how culture and climate shape what�s for breakfast.
Bunker�s Cove;Narrative Nonfiction;Author�s Viewpoint   evaluate;This is the true story of Jack Bunker, who sailed ships in Maine during the Revolutionary War.
Cajun Country;Informational;Categorize and Classify;Learn about Cajun Louisiana and environs�the culture and geography of the bayous.
Changing Seasons (Earth Science);Informational;Compare and Contrast;A very clear, diagrammed explanation of why we have different seasons. The book includes why distance from the equator is an important determinant of distinctiveness of seasons 
Changing the Rules;Realistic Fiction;Cause and Effect        predict/infer;Alison researches Susan B. Anthony for ways to change her class routines.
Charles Drew and the Blood Banks;Biography;Sequence of Events;A biography of Charles Drew, African-American doctor who pushed for storing plasma instead of whole blood.
Chimpanzees (Life Science);Informational;Cause and Effect;A book about how living things live together in communities. The book focuses specifically on chimp communities.
China�s Huang River;Informational;Categorize and Classify;The Huang River has influenced China�s culture, and history for centuries.
Come Back, Salmon;Informational;predict/infer              evaluate;This is an inspiring and informative book about a school's dream to bring salmon back to polluted Pigeon Creek. The students of Jackson School in Everett, Washington, clean up the stream and stock it with Coho fry, which they raise themselves. Their efforts pay off when, after two years, the salmon they released return to spawn and die, their life cycle complete.
 Crazy Horse ; Biography ; predict  ; Crazy Horse was an American Indian who fought to save the land of the Lakota Sioux. 
 Cuauht�moc, the Last Aztec Emperor ; Biography ; Cause and Effect ; This is the story of Aztec emperors Montezuma II and Cuauht�moc, who tried to protect their empire from Spanish conquerors led by Cort�s.  
Daughters of Liberty ;Biography;Main Idea and Details;These inspiring stories tell of three young women who, each in her own way, came to be known as heroes of the American Revolution.
Dear Mr. Henshaw;Realistic Fiction;predict/infer              evaluate;In this Newbery Medal winning novel, Beverly Cleary uses the letters and diary of sixth grader Leigh Botts to create a sensitive portrait of a boy from a single-parent family who is trying to find his place in the world. 
Deborah Sampson,  Soldier of the Revolution;Biography;Following Directions    question;Deborah Sampson disguised herself as a man and fought for her country during the Revolution.
Diary of a Hurricane (Earth Science);Informational;Sequence;Story of one particular hurricane, a day-by-day story�how it started, traveled, and the people hit by it. 
Double Dare You;Realistic Fiction;Sequence of Events                   predict;Bill and Gwen work together to scale a steep sand dune while vacationing on Lake Michigan.
Earthquake!;Historical Fiction;Making Inferences              predict/infer        ;Edward Bunton lived in San Francisco during the Great Earthquake of 1906.
 Earthquake! (Earth Science) ; Informational ; Problem and Solution ; This book describes what a girl feels like and sees during an earthquake.  
Extinct (Life Science);Informational;Cause and Effect;What does extinct mean? The book features a variety of animals and describes how they became extinct. Readers learn that caring for the environment is one way to stop future extinctions. 
Faith�s Journey;Historical Fiction;Making Inferences      question;After her father dies, Faith and her mother try to make a new life in Indiana.
Fear of White Water;Realistic Fiction;Noting Details        summarize;Linda conquers her fear of white-water rafting and has fun with her mother.
Fly Away, Children;Historical;evaluate;From 1960 to 1962, Operation Pedro Pan helped thousands of Cuban children flee to the United States.
Focus On Poetry: Paul Laurence Dunbar, Poet;Biography;evaluate;Paul Laurence Dunbar was one of the first African-American poets to become famous throughout the United States.
Freshwater Seas: The Great Lakes;Informational;Categorize and Classify;The geography, history, and importance of the Great Lakes are explained.
From Barbados to Brooklyn: The Story of Shirley Chisholm;Biography;Sequence;Follow Shirley Chisholm as she grows up in Barbados and Brooklyn, fighting for children�s rights and becoming the first African-American woman elected to Congress.
From Idea to Law: The Legislative Process;Informational;Sequence;Follow the development of an idea as it becomes a bill in Congress, and learn how a bill survives or dies when lawmakers address it.
Fun Facts About Fossils (Life Science);Informational;Main Idea and Details;This book shows interesting examples of fossils, fun facts about them, and stories on how they are found.
General Robert E. Lee;Biography;Cause and Effect;This book is the biography of the Confederacy�s military commander during the Civil War. The book spans Robert E. Lee�s life from childhood to his days as president of Washington College in Lexington, Virginia.
Going West�Trails and Tradeoffs ; Historical ;Cause and Effect;A portrait of people who made the long journey across the American West to settle in lands unknown.
Hiram Fong, Hawaii�s First Senator;Biography;Problem and Solution;Biography of Hiram Fong, a successful businessman, and the first Asian American to serve in the U.S. Senate.
I Care! American Reformers ;Biography;Categorize and Classify;Biographies of Progressive reformers of the early 20th century: Jane Addams, Horace Mann, Jacob Coxey, Florence Kelly, and Ida Wells-Barnett.
Ida Lewis and the Lighthouse;Narrative Nonfiction;Making Inferences monitor/clarify ;Ida Lewis takes over the duties of the lighthouse when her father falls ill and continues to perform daring rescues over the course of her life.
If You Lived at the Time of the Great San Francisco Earthquake;Informational;monitor/clarify           question;This book answers many questions about what life was like for people during this incredible natural disaster. 
In Good Hands;Narrative;Evaluate                        Questions;In this mix of expository and narrative nonfiction, readers go behind the scenes at a center for orphaned and injured birds.
 Inside a Cell (Life Science) ; Informational ; Main Idea and Details  ; A day in the life of a cell from a human body. 
Journey to a Free Town;Historical Fiction;question;Jake, a sharecropper, leaves his home to journey to a �free town� in Kansas.
Junior Thunder Lord;Folktale;predict;"In this retelling of a traditional Chinese folktale, a merchant comes to believe that ""Those at the top should help those at the bottom."" In living up to this ideal, he helps a man who turns out to be thunder god and saves his village from drought and ruin."
Lightning;Informational;Main Idea and Details      monitor/clarify;This nonfiction selection tells the story of the Harwoods, a family that was struck by lightning during a Grand Canyon hike.
Lights On!;Informational;Respond;A story about the era of electricity in the home in the Victorian era.
Living in Hard Times;Historical;predict;The time known as the Great Depression was harsh for many people in the United States
Luis Alvarez (Life Science);Biography;Cause and Effect;A biography of Louis Alvarez, whose work was about the comet theory of dinosaur extinction. 
Making Flavors and Fragrances (Physical Science);Informational;Compare and Contrast;A book on flavors and fragrances: How do scientists create flavors and fragrances that smell and taste like the real thing?
Marian Wright Edelman: For Every Child;Biography;Making Judgments     monitor/clarify;This biography traces Marion Wright Edelman�s life leading up to the award of the Presidential Medal of Freedom, the country�s highest civilian honor.
Marie Curie;Biography;Respond;A book about how Marie Curie discovered iridium and won the Nobel prize.
Mars, Our Closest Neighbor (Earth Science);Informational;Sequence;A book about the Mars Land Rover, details of the project, the technology, and what the scientists hope to learn with this tool. 
Mary McLeod Bethune;Biography;summarize;This biography introduces readers to the African American educator and social activist, Mary McLeod Bethune.
Mia Hamm: Journey of a Soccer Champion;Biography;Propaganda              summarize;This biography tells how Mia Hamm became such a skilled soccer player.
Misty of Chincoteague;Informational;predict/infer                    summarize;This Newbery Honor Book tells the story of Paul and Maureen's efforts to buy and tame an elusive wild horse and her foal, Misty. The story is based on the real wild horses of Assateague and Chinocoteague Islands.
Mt. St. Helens;Informational;Compare and Contrast;A book about the volcano Mt. St. Helens.
Orphan Train Journey;Historical Fiction;Noting Details          question;Jeremiah takes a trip west on an orphan train in search of a new family.
Quarters for Everyone;Realistic Fiction;Problem Solving              predict;This selection is an autobiography about a family tradition.
Riding Out the Storm;Realistic Fiction;Sequence of Events       predict/infer;Raylee finds herself trapped in her home alone with her dog during a hurricane.
Robbie Hood, Hurricane Hunter;Biography;Writing a Biography;This is the biography of Cherokee hurricane hunter, Robbie Hood.
Samuel de Champlain;Biography;Main Idea and Details;The book details Champlain�s early exploration of North America in the 1600s, his many interactions with American Indians, and his efforts to establish a French colony in the land now called Canada.
Saving Sea Turtles;Informational;Main Idea and Details     monitor/clarify;This selection focuses on how sea turtles are nearing extinction at an alarming rate.
Shell-Flower;Narrative Nonfiction;Draw Conclusions      predict/infer;Shell-Flower, a Paiute girl, learns to trust the new white people who have come to her land and lives among them, championing her people�s cause.
Southern Sounds;Informational;Categorize and Classify;The American South is the birthplace of many kids of music, from jazz to blues to zydeco.
Starting a Business;Informational;predict;You don�t need to be an adult to run a business! This book tells about amazing businesses started and operated by young people.
Stone Fox;Realistic Fiction;predict/infer                     evaluate;Based on a Rocky Mountain legend, this touching story captures a young boy's determination to pay the back taxes on his grandfather's farm by competing in a grueling dogsled race. 
The Cumberland Gap;Historical;Problem and Solution;This story explores how the Cumberland Gap became the primary route through the Appalachian Mountains for settlers of the late 1700s. 
The Drummer Boy;Narrative Nonfiction;Cause and Effect        summarize;Eliza, a Rhode Island farm girl, and Thomas, a British drummer boy, forge a friendship during the Revolutionary War.
The Four Seasons (Earth Science);Informational;Cause and Effect;A very clear, diagrammed explanation of why we have different seasons. The book includes why distance from the equator is an important determinant of distinctiveness of seasons.
The Glow from Lighthouse Cove;Realistic Fiction;Draw Conclusions      predict;Bina believes a destroyed lighthouse still glows during particularly bad storms, and some fishermen tell of seeing it too.
 The Hyrax of Top-Knot Island ; Informational ;Making Generalizations   evaluate; Robin Bernard tells about her summer on the African plains observing small animals called hyraxes. 
The Librarian Who Measured the Earth;Biography;summarize;This illustrated biography combines fact and fiction to present the work of Eratosthenes of ancient Greece, the librarian and geographer who calculated the circumference of the earth.
The Little Ships;Narrative   ;summarize;This free verse is based on a historic event: the evacuation of British and French soldiers from Dunkirk in May and June of 1940.
The Roanoke Colony;Historical;Cause and Effect;This is the story of English settlers who failed to create a permanent settlement at Roanoke, Virginia.
The Sahara Desert;Informational;Main Idea and Details;Life in the Sahara is about the famous desert in Africa. It describes the climate, provides a brief history of the region, and tells about the way of life of the people who live there.
The Story of Charles Goodyear;Biography;Cause and Effect;This is the story of rubber and about what happens when matter is heated and/or cooled.
The Story of Pluto (Earth Science);Historical;Main Idea and Details;The history of Pluto�its discovery and the excitement generated by it. 
The Team Player;Realistic Fiction;Story Structure         monitor/clarify;Donny is too caught up with his basketball woes to help his sister plan a birthday party for their mother.
The Trail Home;Realistic Fiction;Story Structure       summarize;Yvette discovers that her family horse has escaped, and she and her father go looking for him.
The Whipping Boy;Fantasy;predict/infer;This book recounts the adventures of a spoiled prince and his long-suffering stand-in, the royal whipping boy, Jeremy.
Timeline of Electricity (Physical Science);Historical;Sequence;A short history of electricity.
Volcanoes National Park (Earth Science);Informational;Cause and Effect;A book about an exciting trip to Volcanoes National Park in Hawaii.
Voyage Across the Pacific;Informational;Text Organization    monitor/clarify;Three friends recreate the Polynesians� discovery of the vast and scattered islands of the Pacific.
Whale! Nantucket Whaling Days ;Historical;Compare and Contrast;This book describes whaling when it was a key industry in colonial New England.
Windmills;Informational;Draw Conclusions;A book about windmills and how wind is a renewable resource.
Yang the Youngest and His Terrible Ear;Realistic Fiction;predict/infer                    summarize;Family expectations are spoiling everything for Yang Yingtao. He has wanted to play baseball almost since emigrating from China, but his parents want him to play the violin. Perhaps he can change their minds with the help of his new American friend, Matthew Conner.
Zekmet the Stone Carver ;Tale;predict/infer;This is a fanciful tale about the origin of the Sphinx at Giza.
A Better Life;Realistic Fiction;Compare and Contrast;A Mexican family immigrates to the United States in search of a new life.
A Breath of Air (Life Science);Informational;Sequence;Follow the trip of a breath of air traveling through the respiratory system.
A Mixed-Up Mystery;Informational;Sequence of Events;An after-school club creates a series of colored solutions using acids and bases.
A New Kind of Art;Biography;question;Roy Lichtenstein was an artist whose work made people see things in a new way.
Admiral Perry;Biography;Cause and Effect;In 1854, U.S. Admiral Matthew Perry traveled to Japan to force the rulers to allow international trade.
Amazing Rocks (Earth Science);Informational;Categorize and Classify;A book about different types of rocks that are interesting: fool�s gold, pumice, etc. 
Becoming A Real Hero;Biography;Compare and Contrast     question;This selection traces the life of Christopher Reeve, an actor and activist.
Brinker�s Isle;Realistic Fiction;Draw Conclusions   summarize;Reese thinks that staying on Brinker�s Isle will be boring, but a new friend, Sam, shows her otherwise.
Camels: Ships of the Desert;Informational;monitor/clarify;Camels� bodies help them to survive in a harsh environment. They have been a great help to people who need to travel long distances across the desert.
Catching Some Respect;Realistic Fiction;Main Idea and Details    predict/infer;Only when Luisa is sidelined does Tina realize what a good catcher Luisa is and how important her advice is from behind the plate.
Cesar Chavez;Biography;Cause and Effect;Cesar Chavez organized farm workers into unions that helped them win recognition of their rights.
China�s Amazing Buildings;Informational;summarize;China is home to some extraordinary buildings. This book discusses some of these structures and explains what makes them so unique.
Citizens of the World;Biography;Sequencing;The story of three recent immigrants who have shaped our country: Madeline Albright, I.M. Pei, and Roberto Guizetta.
Don�t Bug Me!;Realistic Fiction;Compare and Contrast        monitor/clarify;Jack hates bugs, but he learns on a trip to his uncle�s farm about the roles insects play in organic farming.
Driving on Mars;Informational;Text Organization   monitor/clarify;This selection discusses the robot vehicle Sojourner, which explored the surface of Mars.
DuSable�Chicago�s First Citizen;Biography;Cause and Effect;This book is the biography of Jean Baptiste Pointe DuSable, the founder of Chicago. It describes DuSable�s dangerous journey from New Orleans north to Illinois, where he established a settlement and thriving trading center.
Earthquakes and Volcanoes;Informational;Cause and Effect;This book explains the causes and effects of earthquakes and volcanoes, especially those around the Pacific Rim. This string of volcanoes is often called the Ring of Fire.
Eleanor Roosevelt;Biography;Draw Conclusions;Eleanor Roosevelt, First Lady of the United States from 1933 to 1945, dedicated her life to helping people in need. 
Emma Rides on the Erie Canal;Historical Fiction;Sequence of Events   predict/infer;Emma takes her first ride on the Erie Canal, a major new trade route, in 1871.
Flavors and Fragrances (Physical Science);Informational;Main Idea and Details;A book on flavors and fragrances: how do scientists create flavors and fragrances that smell and taste like the real thing?
Franklin D. Roosevelt;Biography;Sequence;President Roosevelt led the United States through hard times and a terrible war. He started government programs that gave people jobs and hope.
Geographic Information Systems ;Informational;Problem and Solution;These systems use data about locations to create maps that help identify where people shop, where animals live, or even where to build.
Going the Distance;Realistic Fiction;Story Structure                    question;Rachael joins a running club because of a crush, and discovers her own talent at running.
 Grandpa�s Rail Tales ; Tall Tale ;Writing a Tall Tale    predict/infer; Darlene attends a retirement party for her grandfather, who tells stories about working for the railroad. 
Help with the Herd;Realistic Fiction;Following Directions     summarize;Trevor and his dog herd sheep on their Montana ranch.
High-Water Heroes;Realistic Fiction;Predicting Outcomes    predict/infer;A new student, Julia, helps sandbag a town levee during a flood, and makes friends in the process.
Hurricane Diary (Earth Science);Informational;Cause and Effect;Story of one particular hurricane, a day-by-day story�how it started, traveled, and the people hit by it. 
Into the Eye of a Hurricane (Earth Science);Informational;Sequence;How satellites and high-level planes and other technology are used to measure weather. Discusses how planes go into the eye of hurricanes.
Island of Two Nations: Hispaniola; Historical ;Compare and Contrast;An engaging description of the history of the island of Hispaniola and its people.
Jan Matzeliger, Inventor (Physical Science);Biography;Sequence;Biography of Jan Matzeliger, Caribbean-born inventor who came up with a better way to manufacture shoes in the 1800s.
Journey to Mars;Informational;monitor/clarify;NASA sent two robot vehicles to Mars in 2003. The mission helped scientists learn a great deal about the red planet.
Kalpana Chawla, Astronaut;Biography;Respond;The story of Kalpana Chawla, a female Indian astronaut killed in the Columbia shuttle disaster.
Lands of the Rain Forest;Informational;Problem and Solution;The author discusses the importance of the rain forest and the problems resulting from the destruction of rain forests around the world.
 Leonardo da Vinci (Physical Science) ; Biography ; Main Idea and Details ; This book describes the life of this artist, engineer, musician, and scientist.  
Letters from a Mill Town;Historical;Cause and Effect;This book contains a series of letters written by a young woman who worked in the textile mills in Lowell, Massachusetts, in 1840.
Life in the Ocean Depths (Life Science);Informational;Main Idea and Details;A book that answers the questions: What kinds of animals live in the depths of the ocean? How is life there different from higher areas of the ocean?
Long Claws ;Realistic Fiction;predict/infer                                           question;In this exciting, fast-paced story of survival in the Arctic, an Inuit brother and sister make a perilous journey across the icy tundra to find a frozen caribou that their grandfather had buried. 
Meet the Wards on the Oregon Trail;Narrative;predict;The hopes and hardships people experienced when crossing the Oregon Trail are described through the eyes of one family who made the journey.
Monsters of Myth;Informational;predict;Stories from long ago tell of great monsters that were often terrifying�but some were helpful, too!
Mr. Fahrenheit and Mr. Celsius (Physical Science);Biography;Sequence;A short history of the Fahrenheit and Celsius scales told through the biographies of Anders Celsius and Daniel Fahrenheit.
Mystery at the Zoo;Mystery;Writing a Mystery   monitor/clarify;Adam and Julie solve the mystery of the missing golden eagle at the zoo.
Niagara Falls, the Power of Water;Informational;Draw Conclusions;A book about how Niagara Falls harnesses kinetic energy and turns it into mechanical energy. 
Nikki Giovanni;Biography;Writing a Poem;This biography of Nikki Giovanni describes how her poetry reflects the events in her own life.
No Way, Tooth Decay!;Play;Writing a Play       summarize;A group of sixth-graders write a play about brushing their teeth.
Off and Running;Realistic Fiction;evaluate;When fifth-grader Miata Ramirez decides to run for class president, she doesn't know that her opponent will be jokester Rudy Herrera, one of the most popular kids in school. A friendship between the two follows.
On Board the Santa Maria ;Historical;Categorize and Classify;Columbus�s fateful voyage to the Americas, including the experiences of his crew and the technology of his ship.
Paul Revere;Biography;Draw Conclusions;Paul Revere galloped through the countryside one night in 1775 to warn people that soldiers were coming. The battles that followed were the first for independence of the United States.
Peter Salem: Hero of the Revolution ;Biography;Main Idea and Details;Peter Salem fights many battles for his country�s freedom from the British.
Phoebe the Spy;Historical Fiction;Main Idea and Details;Based on real events, this exciting story illustrates how a brave young person helped shape the course of the Revolutionary War.
Pilar Speaks Up;Realistic Fiction;Cause and Effect        predict/infer;Normally shy and reserved, Pilar takes on a safety crusade and finds herself growing more confident.
Prairie Danger;Historical Fiction;Noting Details          question;Yellow Rose, an 11-year-old Plains Indian girl, travels with her people on a buffalo hunt.
Precious Stones (Physical Science);Informational;Compare and Contrast;This book reviews the definition of physical properties in relation to diamonds, gemstones, and other semiprecious stones. 
Radio Scare;Informational;Fact and Opinion                question;This selection is the true story of Orson Welles�s 1938 broadcast of the �War of the Worlds� and the panic it caused.
Rascal;Memoir;evaluate;This is the delightful memoir of a year in the author's childhood in Wisconsin, when he adopts a young wild raccoon named Rascal.
Riding with the Vaqueros;Historical Fiction;Predicting Outcomes            monitor/clarify;Huey Yao is separated from his family during a trip to Texas, but is helped by vaqueros on a cattle drive.
River of No Return;Realistic Fiction;Noting Details               summarize;Linzee and her mother go whitewater rafting in Idaho.
Robert E. Lee;Biography;Cause and Effect;This book is about the Confederacy�s military commander during the Civil War. The biography spans Robert E. Lee�s life from childhood to his days as president of Washington College in Lexington, Virginia.
Sandman to the Rescue;Realistic Fiction;Predicting Outcomes    predict/infer;Matt overcomes his fear of the ocean waves when he needs to save his friend Oscar.
Shaji in New York;Realistic Fiction;Story Structure              question;Shaji and his mother move from Bombay, India, to New York City.
Shannon Lucid;Biography;summarize;This biography tells about the life and work of one of NASA's first female astronauts.
Sharks:  Challengers of the Deep;Informational;summarize                                          question;This book provides an engaging and comprehensive view of sharks. The author explores how sharks maintain the ocean's ecosystem, what makes them unique, and how they behave.
Sluefoot Sue�s Wild Ride;Tall Tale;Fantasy and Realism      categorize and classify;This tall tale is about Sluefoot Sue, a Texan woman with extraordinary abilities.
 Sports of the First Americans ; Informational ; Main Idea and Details ; Learn about Native American ball games in the American Southwest and Mexico. 
Starting a Rock Collection;Informational;Categorize and Classify;A guidebook for rock collecting: what rock collectors use, common rocks to look for and collect.
Stonehenge: Still a Mystery;Informational;Text Organization          monitor/clarify;This selection tells about the mysteries surrounding Stonehenge.
Studying the Past;Informational;monitor/clarify;Scientists dig for fossils in places all over the world. Fossils help scientists learn about animals that lived in the past.
The Bicentennial Gift;Realistic Fiction;Categorize and Classify     question;With help from a local artist, a class paints a mural as a gift for their town�s 200th anniversary.
The Boy and the Elk Dogs;Myth;Making Inferences    summarize;This Native American myth tells the story of how horses came to the Blackfoot people.
 The Constitutional Convention ; Historical ; Problem and Solution ; The Constitutional Convention and the ratification process are discussed.  
The Cuckoo�s Sacrifice, A Tale from the Yucat�n;Pourquoi Tale;Writing a Pourquoi Tale   question;This folktale tells why the cuckoo has a harsh call, drab feathers, and odd nesting habits.
The Current in Your Home (Physical Science);Informational;Sequence;A step-by-step description of a simple electrical current.
The Day the Earth Shook (Earth Science); Informational ; Problem and Solution ; This book describes what a girl feels like and sees during an earthquake.  
The Doodler;Realistic Fiction;Story Structure         summarize ;Sam worries that he won�t be able to help out in a school project, but his father helps him find the confidence he needs.
The Fire Bug Connection;Mystery;monitor/clarify;This fictional mystery features Maggie, an aspiring naturalist fascinated by insects and spiders.
The First People;Informational;Sequence;This book describes the earliest human beings, who date back 3.5 million years ago in Africa. The book also discusses discoveries that scientists have made about the earliest people and their ways of life.
The Lost Colony of Roanoke;Historical;Cause and Effect;The story of English settlers who failed to create a permanent settlement at Roanoke, Virginia.
The Power of Wind (Physical Science);Informational;Cause and Effect;A book about how wind can be harnessed to produce energy using windmills in the European and American traditions. 
The Tennessee Tornado: Wilma Rudolph;Biography;Fact and Opinion        evaluate;This biography centers on Wilma Rudolph, a star of the 1960 Olympic women�s track team and the first woman to win three gold medals.
The Work of Leonardo da Vinci (Physical Science);Biography;Main Idea and Details; A book describing the life of the artist, engineer, musician, and scientist.  
Thurgood Marshall    ;Biography;Sequence;"Thurgood Marshall was known as ""Mr. Civil Rights"" because he worked for the rights of all Americans. Marshall was the first African American justice of the United States Supreme Court. "
To the Top of Mount Everest (Earth Science);Informational;Cause and Effect;The story of the race to the summit of Mt. Everest and how mountains are formed. 
Tornado Chasers;Informational;Respond;A book about storm chasers and how this dangerous career helps citizens stay safe.
Training for Space;Informational;evaluate;It takes a lot of hard work and training to become an astronaut.
Training for the Olympics;Informational;Cause and Effect;A book about how we build muscles.
Trials in Salem;Historical ;Main Idea and Details;In the late 1600s the town of Salem, Massachusetts, experienced a wave of accusations against townspeople believed to be practicing witchcraft.
Under the Ocean;Informational;question;Some amazing creatures live in the oceans of the world. This book investigates the creatures that call the sea their home.
Volcano:  The Eruption and Healing of Mt. St. Helens;Historical;summarize                   evaluate;This book tells about more than just the devastation from the eruption of Mt. St. Helens in 1857. It reveals how the natural process of regeneration brought the mountain back to life.
Voyage to Antarctica (Earth Science);Informational;Problem and Solution;Antarctica is the coldest, driest, and windiest place on earth. Just how cold can it get? What is the current temperature at the South Pole? Why is it so cold? 
What Does an Electrician Do?;Informational;Sequence of Events;A day in the life of an electrician.
What Is the Media?;Informational;Categorize and Classify;New inventions and the quest for faster connections have changed the very nature of the media today.
Where the Flame Trees Bloom;Memoir;summarize;In this memoir, Cuban-born writer Alma Flor Ada weaves together stories from her childhood.
Wings for a Day;Fantasy;Noting Details         monitor/clarify;This fantasy follows Kenny after his birthday wish is granted: he has wings and can fly.
Women Pioneers in Medicine;Biography;Respond;Biographies of Jewell Plummer Cobb, African-American researcher, and Gertrude Belle Elion, Nobel prize winner.
Women Writers: Voices from the 1800s ;Biography;Categorize and Classify;The lives and works of this group of women had an extraordinary impact on American literature and society.
A Brave Pilot;Biography;question;Famous French author, Antoine de Saint-Exupery, had many exciting adventures as an airplane pilot before he disappeared over the Mediterranean Sea in 1944.
A Coal Miner�s Son (Earth Science);Informational;Compare and Contrast;A look at the people who mine coal. The book reviews nonrenewable resources and the environmental risks to mining.
A Walk with John Muir ;Biography;Cause and Effect;John Muir�s writings and actions inspired environmentalists and helped create many U.S. National Parks.
 Abigail Adams, Patriot ; Biography ; Main Idea and Details ; Abigail Adams was First Lady, and a spokesperson for women during the Revolution. 
Agnes Macphail: Canada�s Champion of the Poor;Biography;Sequencing;Agnes Macphail worked for reform as the first female member of the Canadian Parliament.
Aida;Opera;monitor/clarify;This is a retelling of the tragic love story told in the opera Aida by Giuseppe Verdi. Aida is an Ethiopian princess enslaved by the Egyptians. She must choose between her love for an Egyptian army captain and her loyalty to her native land.
Anastasia�s Album;Biography;monitor/clarify;This biography combines informational text, captioned photographs, and excerpts from letters that describe the lives of Russia's last ruling family, especially the tsar and the tsarina's youngest daughter, Anastasia.
Bronco Charlie and the Pony Express ;Biography;Draw Conclusions   predict/infer;Eleven-year-old Charlie Miller takes a job with the Pony Express.
Chimp Communities (Life Science);Informational;Cause and Effect;The book focuses on how living things live together in communities, specifically chimp communities.
Coming Home;Historical Fiction;Making Inferences       evaluate;Ginny�s father has been fighting for three years in World War II, and she has trouble remembering him.
Dolores Huerta, Civil Rights Leader;Biography;Problem and Solution;This is a biography of a Hispanic woman who helped organize migrant farm workers into a labor union in the 1960s. The book explains her continuing struggle to achieve social change.
Drylongso;Realistic Fiction;predict/infer;This is the story of a farming family living through a drought in the 1970's, and how an unusual visitor effects great change in their lives.
 Earthquake  Alaska, 1964 ; Historical Fiction ;Sequence of Events       predict/infer; When an earthquake hits her town, Kaya must leave all her belongings behind and flee. 
Elijah McCoy;Biography;Respond;Biography of Elijah McCoy, African-American inventor.
Elisha Otis�s Ups and Downs;Biography;Making Generalizations  summarize;A profile of Elisha Otis, one of America�s most important inventors.
First Family: The Roosevelts;Historical;Categorize and Classify;The president and first lady inspired Americans through the years of depression and war with their energy, personality, and commitment to the country.
Flatboat Mondays ;Historical;Categorize and Classify;Before the Civil War, flatboats took settlers and traders down the Mississippi and its tributaries.
Frederick Douglass: His Story Made History;Biography;Writing an Autobiography    question;This biography profiles Frederick Douglass, a former slave who went on to be a great speaker and writer in support of abolition.
From the Mixed Up Files of Mrs. Basil E. Frankweiler;Realistic Fiction;question                    monitor;This novel traces the adventures of a young brother and sister in New York City's Metropolitan Museum of Art. Readers follow Claudia and Jamie Kincaid as they run away from their home in Greenwich, CT, and secretly live in the museum for a week.
 Geronimo ; Biography ; Cause and Effect ; A biography of the Apache warrior who fought against Mexican and American soldiers in the mid-1800s.  
Graham Hawkes, Underwater Pilot ;Biography;Main Idea and Details    monitor/clarify; This selection is a biography of Graham Hawkes, a resourceful engineer who helped scientists explore the ocean.
Hurricane Opal: Into the Storm;Realistic Fiction;Text Organization    question; Dana Everhart urges her family to leave for safety during a hurricane, but she must stay to track the storm.
I Know, I Know!;Realistic Fiction;Draw Conclusions    Compare and Contrast;Roddy mistakenly believes that he is smart enough to know just what people are thinking.
Jazz Great;Realistic Fiction;Main Idea and Details evaluate;Students raise money to send a student jazz band to competition.
K.C. at the Bat;Play;Writing a Play                            summarize           ;This play features K.C. and his friend Paquito, who put on a play to raise money to pay for a window they broke playing baseball.
Life at the Bottom of the Sea;Informational;Categorize and Classify    question;This selection describes deep-sea life.
Life in the Sahara;Informational;Main Idea and Details;This book is about the famous desert in Africa. It describes the climate, provides a brief history of the region, and tells about the way of life of the people who live there.
Living in Space;Informational;Cause and Effect      monitor/clarify;This selection describes the international space station, a venture of seventeen nations.
Marvelous Metals;Informational;Sequence of Events;A book about jewelry making, and how you can change the shape of silver or gold and make a necklace.
Mighty Ironclads and Other Amazements ;Historical;Cause and Effect;The Civil War was a crisis that fueled remarkable technical innovation.
